time,curL,curR,velL,velR
0.0,2.69,3.88,0.1732283464566929,0.1732283464566929
0.15384615384615385,5.45,5.19,0.2362204724409448,0.2362204724409448
0.3076923076923077,0.59,1.12,0.2362204724409448,0.2362204724409448
0.46153846153846156,0.0,1.64,0.2362204724409448,0.2362204724409448
0.6153846153846154,0.59,2.17,0.2362204724409448,0.2362204724409448
0.7692307692307693,2.3,2.43,0.2362204724409448,0.2362204724409448
0.9230769230769231,0.59,2.17,0.2204724409448819,0.2362204724409448
1.076923076923077,0.59,2.69,0.2204724409448819,0.2440944881889763
1.2307692307692308,0.59,4.53,0.2047244094488189,0.2598425196850393
1.3846153846153846,0.0,2.96,0.1968503937007874,0.2519685039370079
1.5384615384615385,0.0,8.08,0.2047244094488189,0.2598425196850393
1.6923076923076925,0.0,7.29,0.2125984251968504,0.2519685039370079
1.8461538461538463,0.0,7.95,0.2125984251968504,0.2519685039370079
2.0,0.0,7.16,0.2047244094488189,0.2598425196850393
2.153846153846154,0.0,7.82,0.2047244094488189,0.2598425196850393
2.307692307692308,0.0,7.42,0.2125984251968504,0.2519685039370079
2.4615384615384617,0.0,6.37,0.2362204724409448,0.2362204724409448
2.6153846153846154,0.0,4.93,0.2362204724409448,0.2362204724409448
2.769230769230769,0.0,4.01,0.2362204724409448,0.2362204724409448
2.9230769230769234,0.59,4.01,0.2362204724409448,0.2362204724409448
3.076923076923077,0.0,3.35,0.2362204724409448,0.2362204724409448
3.230769230769231,0.59,3.48,0.2362204724409448,0.2362204724409448
3.384615384615385,0.59,2.69,0.2362204724409448,0.2362204724409448
3.5384615384615388,0.59,3.48,0.2362204724409448,0.2362204724409448
3.6923076923076925,0.59,3.09,0.2362204724409448,0.2362204724409448
3.8461538461538463,0.73,2.69,0.2362204724409448,0.2362204724409448
4.0,0.59,2.83,0.2362204724409448,0.2362204724409448
4.153846153846154,0.59,2.83,0.2362204724409448,0.2362204724409448
4.307692307692308,0.59,2.3,0.2362204724409448,0.2362204724409448
4.461538461538462,0.59,2.96,0.2362204724409448,0.2362204724409448
4.615384615384616,0.59,2.3,0.2362204724409448,0.2362204724409448
4.769230769230769,0.59,3.09,0.2362204724409448,0.2362204724409448
4.923076923076923,0.59,2.69,0.2362204724409448,0.2362204724409448
5.0769230769230775,0.59,2.83,0.2362204724409448,0.2362204724409448
